C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/28,11:00:02,0000000421112860,DEMAND,0000000421112859
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",NSW1,2476.312,0.6,SATELLITE,"2024/05/28 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",QLD1,1258.311,0.6,SATELLITE,"2024/05/28 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",QLDC,256.831,0.6,SATELLITE,"2024/05/28 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",QLDN,208.956,0.6,SATELLITE,"2024/05/28 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",QLDS,792.524,0.6,SATELLITE,"2024/05/28 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",SA1,717.334,0.6,SATELLITE,"2024/05/28 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",TAS1,65.428,0.6,SATELLITE,"2024/05/28 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",TASN,40.715,0.6,SATELLITE,"2024/05/28 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",TASS,24.713,0.6,SATELLITE,"2024/05/28 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/28 10:30:00",VIC1,1365.179,0.6,SATELLITE,"2024/05/28 10:50:23"
C,"END OF REPORT",13
