C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/30,08:30:02,0000000421323451,DEMAND,0000000421323450
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",NSW1,632.575,0.6,SATELLITE,"2024/05/30 08:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",QLD1,863.105,0.6,SATELLITE,"2024/05/30 08:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",QLDC,87.955,0.6,SATELLITE,"2024/05/30 08:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",QLDN,110.869,0.6,SATELLITE,"2024/05/30 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",QLDS,664.282,0.6,SATELLITE,"2024/05/30 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",SA1,6.272,0.6,SATELLITE,"2024/05/30 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",TAS1,1.796,0.6,SATELLITE,"2024/05/30 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",TASN,1.379,0.6,SATELLITE,"2024/05/30 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",TASS,0.418,0.6,SATELLITE,"2024/05/30 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 08:00:00",VIC1,20.405,0.6,SATELLITE,"2024/05/30 08:20:22"
C,"END OF REPORT",13
