C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/16,12:00:02,0000000423222327,DEMAND,0000000423222326
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",NSW1,2648.306,0.6,SATELLITE,"2024/06/16 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",QLD1,2910.748,0.6,SATELLITE,"2024/06/16 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",QLDC,282.881,0.6,SATELLITE,"2024/06/16 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",QLDN,520.634,0.6,SATELLITE,"2024/06/16 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",QLDS,2107.233,0.6,SATELLITE,"2024/06/16 11:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",SA1,831.772,0.6,SATELLITE,"2024/06/16 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",TAS1,36.651,0.6,SATELLITE,"2024/06/16 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",TASN,21.734,0.6,SATELLITE,"2024/06/16 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",TASS,14.918,0.6,SATELLITE,"2024/06/16 11:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/16 11:30:00",VIC1,1345.821,0.6,SATELLITE,"2024/06/16 11:50:25"
C,"END OF REPORT",13
