C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/08,14:30:02,0000000422341630,DEMAND,0000000422341629
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",NSW1,1726.141,0.6,SATELLITE,"2024/06/08 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",QLD1,2274.652,0.6,SATELLITE,"2024/06/08 14:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",QLDC,232.844,0.6,SATELLITE,"2024/06/08 14:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",QLDN,472.893,0.6,SATELLITE,"2024/06/08 14:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",QLDS,1568.915,0.6,SATELLITE,"2024/06/08 14:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",SA1,390.987,0.6,SATELLITE,"2024/06/08 14:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",TAS1,72.295,0.6,SATELLITE,"2024/06/08 14:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",TASN,39.059,0.6,SATELLITE,"2024/06/08 14:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",TASS,33.237,0.6,SATELLITE,"2024/06/08 14:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 14:00:00",VIC1,648.769,0.6,SATELLITE,"2024/06/08 14:20:27"
C,"END OF REPORT",13
