C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/04,13:00:03,0000000421889330,DEMAND,0000000421889329
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",NSW1,2093.412,0.6,SATELLITE,"2024/06/04 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",QLD1,2864.277,0.6,SATELLITE,"2024/06/04 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",QLDC,291.023,0.6,SATELLITE,"2024/06/04 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",QLDN,422.045,0.6,SATELLITE,"2024/06/04 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",QLDS,2151.209,0.6,SATELLITE,"2024/06/04 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",SA1,546.232,0.6,SATELLITE,"2024/06/04 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",TAS1,76.926,0.6,SATELLITE,"2024/06/04 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",TASN,48.959,0.6,SATELLITE,"2024/06/04 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",TASS,27.966,0.6,SATELLITE,"2024/06/04 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/04 12:30:00",VIC1,799.75,0.6,SATELLITE,"2024/06/04 12:50:29"
C,"END OF REPORT",13
