C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/07,14:00:02,0000000422224334,DEMAND,0000000422224333
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",NSW1,1305.971,0.6,SATELLITE,"2024/06/07 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",QLD1,2618.757,0.6,SATELLITE,"2024/06/07 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",QLDC,258.428,0.6,SATELLITE,"2024/06/07 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",QLDN,510.255,0.6,SATELLITE,"2024/06/07 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",QLDS,1850.074,0.6,SATELLITE,"2024/06/07 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",SA1,592.158,0.6,SATELLITE,"2024/06/07 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",TAS1,81.499,0.6,SATELLITE,"2024/06/07 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",TASN,45.997,0.6,SATELLITE,"2024/06/07 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",TASS,35.502,0.6,SATELLITE,"2024/06/07 13:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:30:00",VIC1,1087.743,0.6,SATELLITE,"2024/06/07 13:50:22"
C,"END OF REPORT",13
