C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/17,13:00:02,0000000423341302,DEMAND,0000000423341301
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",NSW1,1990.503,0.6,SATELLITE,"2024/06/17 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",QLD1,2915.347,0.6,SATELLITE,"2024/06/17 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",QLDC,282.766,0.6,SATELLITE,"2024/06/17 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",QLDN,537.093,0.6,SATELLITE,"2024/06/17 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",QLDS,2095.488,0.6,SATELLITE,"2024/06/17 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",SA1,755.356,0.6,SATELLITE,"2024/06/17 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",TAS1,68.765,0.6,SATELLITE,"2024/06/17 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",TASN,47.485,0.6,SATELLITE,"2024/06/17 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",TASS,21.28,0.6,SATELLITE,"2024/06/17 12:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/17 12:30:00",VIC1,1331.779,0.6,SATELLITE,"2024/06/17 12:50:29"
C,"END OF REPORT",13
