C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/07,17:30:02,0000000422247448,DEMAND,0000000422247447
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",NSW1,32.407,0.6,SATELLITE,"2024/06/07 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",QLD1,140.752,0.6,SATELLITE,"2024/06/07 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",QLDC,12.928,0.6,SATELLITE,"2024/06/07 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",QLDN,81.118,0.6,SATELLITE,"2024/06/07 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",QLDS,46.707,0.6,SATELLITE,"2024/06/07 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",SA1,115.811,0.6,SATELLITE,"2024/06/07 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",TAS1,0.464,0.6,SATELLITE,"2024/06/07 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",TASN,0.457,0.6,SATELLITE,"2024/06/07 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",TASS,0.007,0.6,SATELLITE,"2024/06/07 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/07 17:00:00",VIC1,54.465,0.6,SATELLITE,"2024/06/07 17:20:23"
C,"END OF REPORT",13
