C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/05,11:00:02,0000000421990456,DEMAND,0000000421990455
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",NSW1,1503.663,0.6,SATELLITE,"2024/06/05 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",QLD1,2530.478,0.6,SATELLITE,"2024/06/05 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",QLDC,203.74,0.6,SATELLITE,"2024/06/05 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",QLDN,390.987,0.6,SATELLITE,"2024/06/05 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",QLDS,1935.75,0.6,SATELLITE,"2024/06/05 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",SA1,577.465,0.6,SATELLITE,"2024/06/05 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",TAS1,68.326,0.6,SATELLITE,"2024/06/05 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",TASN,38.658,0.6,SATELLITE,"2024/06/05 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",TASS,29.668,0.6,SATELLITE,"2024/06/05 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/05 10:30:00",VIC1,848.551,0.6,SATELLITE,"2024/06/05 10:50:23"
C,"END OF REPORT",13
