C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/07,13:00:02,0000000422219719,DEMAND,0000000422219718
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",NSW1,1440.838,0.6,SATELLITE,"2024/06/07 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",QLD1,2930.468,0.6,SATELLITE,"2024/06/07 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",QLDC,288.248,0.6,SATELLITE,"2024/06/07 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",QLDN,546.28,0.6,SATELLITE,"2024/06/07 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",QLDS,2095.941,0.6,SATELLITE,"2024/06/07 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",SA1,589.398,0.6,SATELLITE,"2024/06/07 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",TAS1,84.598,0.6,SATELLITE,"2024/06/07 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",TASN,51.155,0.6,SATELLITE,"2024/06/07 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",TASS,33.444,0.6,SATELLITE,"2024/06/07 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/07 12:30:00",VIC1,1097.512,0.6,SATELLITE,"2024/06/07 12:50:21"
C,"END OF REPORT",13
