C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/04,17:00:02,0000000421909325,DEMAND,0000000421909324
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",NSW1,211.965,0.6,SATELLITE,"2024/06/04 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",QLD1,419.714,0.6,SATELLITE,"2024/06/04 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",QLDC,45.037,0.6,SATELLITE,"2024/06/04 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",QLDN,123.577,0.6,SATELLITE,"2024/06/04 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",QLDS,251.101,0.6,SATELLITE,"2024/06/04 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",SA1,225.558,0.6,SATELLITE,"2024/06/04 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",TAS1,6.025,0.6,SATELLITE,"2024/06/04 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",TASN,3.71,0.6,SATELLITE,"2024/06/04 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",TASS,2.314,0.6,SATELLITE,"2024/06/04 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/04 16:30:00",VIC1,129.214,0.6,SATELLITE,"2024/06/04 16:50:21"
C,"END OF REPORT",13
