C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/03,14:30:02,0000000421788047,DEMAND,0000000421788046
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",NSW1,1701.897,0.6,SATELLITE,"2024/06/03 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",QLD1,2408.862,0.6,SATELLITE,"2024/06/03 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",QLDC,236.333,0.6,SATELLITE,"2024/06/03 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",QLDN,478.462,0.6,SATELLITE,"2024/06/03 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",QLDS,1694.067,0.6,SATELLITE,"2024/06/03 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",SA1,495.119,0.6,SATELLITE,"2024/06/03 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",TAS1,42.628,0.6,SATELLITE,"2024/06/03 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",TASN,29.009,0.6,SATELLITE,"2024/06/03 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",TASS,13.619,0.6,SATELLITE,"2024/06/03 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 14:00:00",VIC1,848.221,0.6,SATELLITE,"2024/06/03 14:20:22"
C,"END OF REPORT",13
