C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/14,14:00:02,0000000423018508,DEMAND,0000000423018507
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",NSW1,988.012,0.6,SATELLITE,"2024/06/14 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",QLD1,2519.044,0.6,SATELLITE,"2024/06/14 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",QLDC,253.29,0.6,SATELLITE,"2024/06/14 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",QLDN,461.107,0.6,SATELLITE,"2024/06/14 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",QLDS,1804.647,0.6,SATELLITE,"2024/06/14 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",SA1,338.327,0.6,SATELLITE,"2024/06/14 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",TAS1,53.8,0.6,SATELLITE,"2024/06/14 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",TASN,39.954,0.6,SATELLITE,"2024/06/14 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",TASS,13.846,0.6,SATELLITE,"2024/06/14 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 13:30:00",VIC1,928.124,0.6,SATELLITE,"2024/06/14 13:50:25"
C,"END OF REPORT",13
