C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/15,09:30:02,0000000423109070,DEMAND,0000000423109069
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",NSW1,702.05,0.6,SATELLITE,"2024/06/15 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",QLD1,1638.951,0.6,SATELLITE,"2024/06/15 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",QLDC,164.32,0.6,SATELLITE,"2024/06/15 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",QLDN,273.805,0.6,SATELLITE,"2024/06/15 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",QLDS,1200.826,0.6,SATELLITE,"2024/06/15 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",SA1,145.811,0.6,SATELLITE,"2024/06/15 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",TAS1,24.639,0.6,SATELLITE,"2024/06/15 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",TASN,15.923,0.6,SATELLITE,"2024/06/15 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",TASS,8.716,0.6,SATELLITE,"2024/06/15 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 09:00:00",VIC1,482.772,0.6,SATELLITE,"2024/06/15 09:20:23"
C,"END OF REPORT",13
