C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/14,16:00:02,0000000423029072,DEMAND,0000000423029071
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",NSW1,434.444,0.6,SATELLITE,"2024/06/14 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",QLD1,1142.687,0.6,SATELLITE,"2024/06/14 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",QLDC,115.801,0.6,SATELLITE,"2024/06/14 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",QLDN,290.565,0.6,SATELLITE,"2024/06/14 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",QLDS,736.321,0.6,SATELLITE,"2024/06/14 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",SA1,320.489,0.6,SATELLITE,"2024/06/14 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",TAS1,22.379,0.6,SATELLITE,"2024/06/14 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",TASN,16.504,0.6,SATELLITE,"2024/06/14 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",TASS,5.875,0.6,SATELLITE,"2024/06/14 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 15:30:00",VIC1,461.439,0.6,SATELLITE,"2024/06/14 15:50:24"
C,"END OF REPORT",13
