C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/28,12:30:02,0000000421120606,DEMAND,0000000421120605
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",NSW1,2893.003,0.6,SATELLITE,"2024/05/28 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",QLD1,1705.253,0.6,SATELLITE,"2024/05/28 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",QLDC,244.506,0.6,SATELLITE,"2024/05/28 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",QLDN,153.629,0.6,SATELLITE,"2024/05/28 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",QLDS,1307.118,0.6,SATELLITE,"2024/05/28 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",SA1,978.912,0.6,SATELLITE,"2024/05/28 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",TAS1,80.196,0.6,SATELLITE,"2024/05/28 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",TASN,52.675,0.6,SATELLITE,"2024/05/28 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",TASS,27.521,0.6,SATELLITE,"2024/05/28 12:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/28 12:00:00",VIC1,1715.629,0.6,SATELLITE,"2024/05/28 12:20:26"
C,"END OF REPORT",13
