C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/08,16:30:02,0000000422350762,DEMAND,0000000422350761
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",NSW1,531.76,0.6,SATELLITE,"2024/06/08 16:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",QLD1,788.698,0.6,SATELLITE,"2024/06/08 16:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",QLDC,84.701,0.6,SATELLITE,"2024/06/08 16:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",QLDN,228.017,0.6,SATELLITE,"2024/06/08 16:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",QLDS,475.98,0.6,SATELLITE,"2024/06/08 16:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",SA1,169.094,0.6,SATELLITE,"2024/06/08 16:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",TAS1,17.861,0.6,SATELLITE,"2024/06/08 16:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",TASN,10.101,0.6,SATELLITE,"2024/06/08 16:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",TASS,7.76,0.6,SATELLITE,"2024/06/08 16:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/08 16:00:00",VIC1,306.763,0.6,SATELLITE,"2024/06/08 16:20:28"
C,"END OF REPORT",13
