C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/11,16:30:02,0000000422674583,DEMAND,0000000422674582
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",NSW1,392.818,0.6,SATELLITE,"2024/06/11 16:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",QLD1,848.149,0.6,SATELLITE,"2024/06/11 16:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",QLDC,83.741,0.6,SATELLITE,"2024/06/11 16:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",QLDN,227.703,0.6,SATELLITE,"2024/06/11 16:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",QLDS,536.705,0.6,SATELLITE,"2024/06/11 16:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",SA1,355.731,0.6,SATELLITE,"2024/06/11 16:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",TAS1,13.801,0.6,SATELLITE,"2024/06/11 16:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",TASN,7.502,0.6,SATELLITE,"2024/06/11 16:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",TASS,6.3,0.6,SATELLITE,"2024/06/11 16:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:00:00",VIC1,311.69,0.6,SATELLITE,"2024/06/11 16:20:24"
C,"END OF REPORT",13
