C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/25,11:00:05,0000000420787403,DEMAND,0000000420787402
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",NSW1,1756.099,0.6,SATELLITE,"2024/05/25 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",QLD1,1500.924,0.6,SATELLITE,"2024/05/25 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",QLDC,268.617,0.6,SATELLITE,"2024/05/25 10:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",QLDN,299.692,0.6,SATELLITE,"2024/05/25 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",QLDS,932.616,0.6,SATELLITE,"2024/05/25 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",SA1,734.358,0.6,SATELLITE,"2024/05/25 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",TAS1,72.45,0.6,SATELLITE,"2024/05/25 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",TASN,39.248,0.6,SATELLITE,"2024/05/25 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",TASS,33.202,0.6,SATELLITE,"2024/05/25 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 10:30:00",VIC1,974.046,0.6,SATELLITE,"2024/05/25 10:50:23"
C,"END OF REPORT",13
