C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/26,14:30:02,0000000420909405,DEMAND,0000000420909404
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",NSW1,2230.854,0.6,SATELLITE,"2024/05/26 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",QLD1,2085.073,0.6,SATELLITE,"2024/05/26 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",QLDC,211.424,0.6,SATELLITE,"2024/05/26 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",QLDN,411.85,0.6,SATELLITE,"2024/05/26 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",QLDS,1461.799,0.6,SATELLITE,"2024/05/26 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",SA1,946.046,0.6,SATELLITE,"2024/05/26 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",TAS1,75.738,0.6,SATELLITE,"2024/05/26 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",TASN,40.032,0.6,SATELLITE,"2024/05/26 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",TASS,35.707,0.6,SATELLITE,"2024/05/26 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/26 14:00:00",VIC1,1487.721,0.6,SATELLITE,"2024/05/26 14:20:22"
C,"END OF REPORT",13
