C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/23,13:00:02,0000000420574615,DEMAND,0000000420574614
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",NSW1,2920.758,0.6,SATELLITE,"2024/05/23 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",QLD1,2885.893,0.6,SATELLITE,"2024/05/23 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",QLDC,290.987,0.6,SATELLITE,"2024/05/23 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",QLDN,392.071,0.6,SATELLITE,"2024/05/23 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",QLDS,2202.835,0.6,SATELLITE,"2024/05/23 12:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",SA1,657.344,0.6,SATELLITE,"2024/05/23 12:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",TAS1,64.871,0.6,SATELLITE,"2024/05/23 12:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",TASN,47.241,0.6,SATELLITE,"2024/05/23 12:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",TASS,17.63,0.6,SATELLITE,"2024/05/23 12:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/23 12:30:00",VIC1,1477.111,0.6,SATELLITE,"2024/05/23 12:50:24"
C,"END OF REPORT",13
