C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/03,14:00:04,0000000421785772,DEMAND,0000000421785771
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",NSW1,1849.544,0.6,SATELLITE,"2024/06/03 13:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",QLD1,2669.494,0.6,SATELLITE,"2024/06/03 13:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",QLDC,261.764,0.6,SATELLITE,"2024/06/03 13:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",QLDN,515.495,0.6,SATELLITE,"2024/06/03 13:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",QLDS,1892.235,0.6,SATELLITE,"2024/06/03 13:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",SA1,520.271,0.6,SATELLITE,"2024/06/03 13:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",TAS1,46.27,0.6,SATELLITE,"2024/06/03 13:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",TASN,31.39,0.6,SATELLITE,"2024/06/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",TASS,14.881,0.6,SATELLITE,"2024/06/03 13:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 13:30:00",VIC1,929.688,0.6,SATELLITE,"2024/06/03 13:50:24"
C,"END OF REPORT",13
