C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/10,14:00:02,0000000422551009,DEMAND,0000000422551008
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",NSW1,2103.421,0.6,SATELLITE,"2024/06/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",QLD1,2630.985,0.6,SATELLITE,"2024/06/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",QLDC,256.607,0.6,SATELLITE,"2024/06/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",QLDN,505.856,0.6,SATELLITE,"2024/06/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",QLDS,1868.521,0.6,SATELLITE,"2024/06/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",SA1,582.064,0.6,SATELLITE,"2024/06/10 13:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",TAS1,81.718,0.6,SATELLITE,"2024/06/10 13:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",TASN,44.897,0.6,SATELLITE,"2024/06/10 13:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",TASS,36.821,0.6,SATELLITE,"2024/06/10 13:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/10 13:30:00",VIC1,1390.047,0.6,SATELLITE,"2024/06/10 13:50:27"
C,"END OF REPORT",13
