C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/18,08:30:02,0000000423432588,DEMAND,0000000423432587
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",NSW1,516.674,0.6,SATELLITE,"2024/06/18 08:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",QLD1,833.112,0.6,SATELLITE,"2024/06/18 08:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",QLDC,83.146,0.6,SATELLITE,"2024/06/18 08:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",QLDN,125.693,0.6,SATELLITE,"2024/06/18 08:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",QLDS,624.273,0.6,SATELLITE,"2024/06/18 08:20:27"
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",SA1,11.916,0.6,SATELLITE,"2024/06/18 08:20:29"
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",TAS1,4.184,0.6,SATELLITE,"2024/06/18 08:20:29"
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",TASN,2.441,0.6,SATELLITE,"2024/06/18 08:20:30"
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",TASS,1.744,0.6,SATELLITE,"2024/06/18 08:20:30"
D,ROOFTOP,ACTUAL,2,"2024/06/18 08:00:00",VIC1,83.83,0.6,SATELLITE,"2024/06/18 08:20:30"
C,"END OF REPORT",13
