C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/17,16:00:02,0000000423359027,DEMAND,0000000423359026
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",NSW1,821.91,0.6,SATELLITE,"2024/06/17 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",QLD1,1277.581,0.6,SATELLITE,"2024/06/17 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",QLDC,125.822,0.6,SATELLITE,"2024/06/17 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",QLDN,300.077,0.6,SATELLITE,"2024/06/17 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",QLDS,851.682,0.6,SATELLITE,"2024/06/17 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",SA1,329.776,0.6,SATELLITE,"2024/06/17 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",TAS1,26.094,0.6,SATELLITE,"2024/06/17 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",TASN,15.865,0.6,SATELLITE,"2024/06/17 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",TASS,10.23,0.6,SATELLITE,"2024/06/17 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/17 15:30:00",VIC1,659.962,0.6,SATELLITE,"2024/06/17 15:50:24"
C,"END OF REPORT",13
