C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/19,08:30:04,0000000423541405,DEMAND,0000000423541404
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",NSW1,515.485,0.6,SATELLITE,"2024/06/19 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",QLD1,827.371,0.6,SATELLITE,"2024/06/19 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",QLDC,82.588,0.6,SATELLITE,"2024/06/19 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",QLDN,124.86,0.6,SATELLITE,"2024/06/19 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",QLDS,619.923,0.6,SATELLITE,"2024/06/19 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",SA1,12.025,0.6,SATELLITE,"2024/06/19 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",TAS1,4.239,0.6,SATELLITE,"2024/06/19 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",TASN,2.469,0.6,SATELLITE,"2024/06/19 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",TASS,1.771,0.6,SATELLITE,"2024/06/19 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/19 08:00:00",VIC1,84.09,0.6,SATELLITE,"2024/06/19 08:20:24"
C,"END OF REPORT",13
