C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/24,15:30:02,0000000420701713,DEMAND,0000000420701712
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",NSW1,1395.486,0.6,SATELLITE,"2024/05/24 15:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",QLD1,1217.263,0.6,SATELLITE,"2024/05/24 15:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",QLDC,127.569,0.6,SATELLITE,"2024/05/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",QLDN,327.997,0.6,SATELLITE,"2024/05/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",QLDS,761.697,0.6,SATELLITE,"2024/05/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",SA1,563.778,0.6,SATELLITE,"2024/05/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",TAS1,35.145,0.6,SATELLITE,"2024/05/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",TASN,22.796,0.6,SATELLITE,"2024/05/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",TASS,12.349,0.6,SATELLITE,"2024/05/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/24 15:00:00",VIC1,735.675,0.6,SATELLITE,"2024/05/24 15:20:26"
C,"END OF REPORT",13
