C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/10,13:00:02,0000000422546679,DEMAND,0000000422546678
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",NSW1,2278.579,0.6,SATELLITE,"2024/06/10 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",QLD1,2920.676,0.6,SATELLITE,"2024/06/10 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",QLDC,285.998,0.6,SATELLITE,"2024/06/10 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",QLDN,540.983,0.6,SATELLITE,"2024/06/10 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",QLDS,2093.696,0.6,SATELLITE,"2024/06/10 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",SA1,686.973,0.6,SATELLITE,"2024/06/10 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",TAS1,87.056,0.6,SATELLITE,"2024/06/10 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",TASN,46.385,0.6,SATELLITE,"2024/06/10 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",TASS,40.671,0.6,SATELLITE,"2024/06/10 12:50:28"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:30:00",VIC1,1514.137,0.6,SATELLITE,"2024/06/10 12:50:28"
C,"END OF REPORT",13
