C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/12,17:00:03,0000000422805274,DEMAND,0000000422805273
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",NSW1,252.501,0.6,SATELLITE,"2024/06/12 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",QLD1,445.37,0.6,SATELLITE,"2024/06/12 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",QLDC,44.496,0.6,SATELLITE,"2024/06/12 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",QLDN,152.412,0.6,SATELLITE,"2024/06/12 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",QLDS,248.461,0.6,SATELLITE,"2024/06/12 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",SA1,255.574,0.6,SATELLITE,"2024/06/12 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",TAS1,5.786,0.6,SATELLITE,"2024/06/12 16:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",TASN,3.929,0.6,SATELLITE,"2024/06/12 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",TASS,1.857,0.6,SATELLITE,"2024/06/12 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/12 16:30:00",VIC1,176.075,0.6,SATELLITE,"2024/06/12 16:50:22"
C,"END OF REPORT",13
