C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/10,10:30:02,0000000422534937,DEMAND,0000000422534936
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",NSW1,1886.384,0.6,SATELLITE,"2024/06/10 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",QLD1,2260.8,0.6,SATELLITE,"2024/06/10 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",QLDC,233.448,0.6,SATELLITE,"2024/06/10 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",QLDN,408.743,0.6,SATELLITE,"2024/06/10 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",QLDS,1618.609,0.6,SATELLITE,"2024/06/10 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",SA1,305.049,0.6,SATELLITE,"2024/06/10 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",TAS1,58.999,0.6,SATELLITE,"2024/06/10 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",TASN,32.804,0.6,SATELLITE,"2024/06/10 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",TASS,26.195,0.6,SATELLITE,"2024/06/10 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 10:00:00",VIC1,944.938,0.6,SATELLITE,"2024/06/10 10:20:23"
C,"END OF REPORT",13
