C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/23,18:00:02,0000000420601490,DEMAND,0000000420601489
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",NSW1,0.333,0.6,SATELLITE,"2024/05/23 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",QLD1,26.195,0.6,SATELLITE,"2024/05/23 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",QLDC,0.726,0.6,SATELLITE,"2024/05/23 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",QLDN,25.163,0.6,SATELLITE,"2024/05/23 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",QLDS,0.305,0.6,SATELLITE,"2024/05/23 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",SA1,45.354,0.6,SATELLITE,"2024/05/23 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",TAS1,0,0.6,SATELLITE,"2024/05/23 17:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",TASN,0,0.6,SATELLITE,"2024/05/23 17:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",TASS,0,0.6,SATELLITE,"2024/05/23 17:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/23 17:30:00",VIC1,3.137,0.6,SATELLITE,"2024/05/23 17:50:23"
C,"END OF REPORT",13
