C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/14,18:00:02,0000000423041778,DEMAND,0000000423041777
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",NSW1,0.113,0.6,SATELLITE,"2024/06/14 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",QLD1,26.016,0.6,SATELLITE,"2024/06/14 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",QLDC,0.048,0.6,SATELLITE,"2024/06/14 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",QLDN,25.853,0.6,SATELLITE,"2024/06/14 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",QLDS,0.116,0.6,SATELLITE,"2024/06/14 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",SA1,35.636,0.6,SATELLITE,"2024/06/14 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",TAS1,0,0.6,SATELLITE,"2024/06/14 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",TASN,0,0.6,SATELLITE,"2024/06/14 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",TASS,0,0.6,SATELLITE,"2024/06/14 17:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/14 17:30:00",VIC1,0.494,0.6,SATELLITE,"2024/06/14 17:50:24"
C,"END OF REPORT",13
