C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/02,12:30:02,0000000421671789,DEMAND,0000000421671788
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",NSW1,1784.668,0.6,SATELLITE,"2024/06/02 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",QLD1,2968.195,0.6,SATELLITE,"2024/06/02 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",QLDC,291.769,0.6,SATELLITE,"2024/06/02 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",QLDN,495.894,0.6,SATELLITE,"2024/06/02 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",QLDS,2180.532,0.6,SATELLITE,"2024/06/02 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",SA1,940.971,0.6,SATELLITE,"2024/06/02 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",TAS1,83.073,0.6,SATELLITE,"2024/06/02 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",TASN,52.589,0.6,SATELLITE,"2024/06/02 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",TASS,30.483,0.6,SATELLITE,"2024/06/02 12:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 12:00:00",VIC1,966.214,0.6,SATELLITE,"2024/06/02 12:20:22"
C,"END OF REPORT",13
