C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/13,14:00:02,0000000422903942,DEMAND,0000000422903941
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",NSW1,1506.313,0.6,SATELLITE,"2024/06/13 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",QLD1,2605.545,0.6,SATELLITE,"2024/06/13 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",QLDC,254.843,0.6,SATELLITE,"2024/06/13 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",QLDN,505.122,0.6,SATELLITE,"2024/06/13 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",QLDS,1845.58,0.6,SATELLITE,"2024/06/13 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",SA1,358.731,0.6,SATELLITE,"2024/06/13 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",TAS1,67.019,0.6,SATELLITE,"2024/06/13 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",TASN,41.858,0.6,SATELLITE,"2024/06/13 13:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",TASS,25.161,0.6,SATELLITE,"2024/06/13 13:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 13:30:00",VIC1,385.331,0.6,SATELLITE,"2024/06/13 13:50:23"
C,"END OF REPORT",13
