C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/30,16:00:02,0000000421361335,DEMAND,0000000421361334
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",NSW1,854.847,0.6,SATELLITE,"2024/05/30 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",QLD1,893.885,0.6,SATELLITE,"2024/05/30 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",QLDC,85.737,0.6,SATELLITE,"2024/05/30 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",QLDN,206.336,0.6,SATELLITE,"2024/05/30 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",QLDS,601.813,0.6,SATELLITE,"2024/05/30 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",SA1,488.719,0.6,SATELLITE,"2024/05/30 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",TAS1,10.618,0.6,SATELLITE,"2024/05/30 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",TASN,4.852,0.6,SATELLITE,"2024/05/30 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",TASS,5.766,0.6,SATELLITE,"2024/05/30 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 15:30:00",VIC1,210.948,0.6,SATELLITE,"2024/05/30 15:50:23"
C,"END OF REPORT",13
