C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/26,12:00:02,0000000420896762,DEMAND,0000000420896761
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",NSW1,2802.079,0.6,SATELLITE,"2024/05/26 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",QLD1,2563.4,0.6,SATELLITE,"2024/05/26 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",QLDC,289.905,0.6,SATELLITE,"2024/05/26 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",QLDN,449.397,0.6,SATELLITE,"2024/05/26 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",QLDS,1824.099,0.6,SATELLITE,"2024/05/26 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",SA1,929.589,0.6,SATELLITE,"2024/05/26 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",TAS1,95.157,0.6,SATELLITE,"2024/05/26 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",TASN,52.457,0.6,SATELLITE,"2024/05/26 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",TASS,42.699,0.6,SATELLITE,"2024/05/26 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 11:30:00",VIC1,1579.141,0.6,SATELLITE,"2024/05/26 11:50:22"
C,"END OF REPORT",13
