C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/10,09:30:02,0000000422530700,DEMAND,0000000422530699
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",NSW1,1263.014,0.6,SATELLITE,"2024/06/10 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",QLD1,1671.13,0.6,SATELLITE,"2024/06/10 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",QLDC,167.978,0.6,SATELLITE,"2024/06/10 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",QLDN,281.113,0.6,SATELLITE,"2024/06/10 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",QLDS,1222.039,0.6,SATELLITE,"2024/06/10 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",SA1,138.405,0.6,SATELLITE,"2024/06/10 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",TAS1,29.814,0.6,SATELLITE,"2024/06/10 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",TASN,17.158,0.6,SATELLITE,"2024/06/10 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",TASS,12.656,0.6,SATELLITE,"2024/06/10 09:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:00:00",VIC1,509.665,0.6,SATELLITE,"2024/06/10 09:20:24"
C,"END OF REPORT",13
