C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/27,13:30:02,0000000421015300,DEMAND,0000000421015299
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",NSW1,2698.799,0.6,SATELLITE,"2024/05/27 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",QLD1,2465.395,0.6,SATELLITE,"2024/05/27 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",QLDC,248.52,0.6,SATELLITE,"2024/05/27 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",QLDN,358.766,0.6,SATELLITE,"2024/05/27 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",QLDS,1858.109,0.6,SATELLITE,"2024/05/27 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",SA1,1021.115,0.6,SATELLITE,"2024/05/27 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",TAS1,94.935,0.6,SATELLITE,"2024/05/27 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",TASN,53.007,0.6,SATELLITE,"2024/05/27 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",TASS,41.927,0.6,SATELLITE,"2024/05/27 13:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/27 13:00:00",VIC1,1709.987,0.6,SATELLITE,"2024/05/27 13:20:24"
C,"END OF REPORT",13
