C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/14,07:30:02,0000000422985860,DEMAND,0000000422985859
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",NSW1,16.273,0.6,SATELLITE,"2024/06/14 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",QLD1,112.792,0.6,SATELLITE,"2024/06/14 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",QLDC,11.615,0.6,SATELLITE,"2024/06/14 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",QLDN,11.408,0.6,SATELLITE,"2024/06/14 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",QLDS,89.769,0.6,SATELLITE,"2024/06/14 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",SA1,0,0.6,SATELLITE,"2024/06/14 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",TAS1,0,0.6,SATELLITE,"2024/06/14 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",TASN,0,0.6,SATELLITE,"2024/06/14 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",TASS,0,0.6,SATELLITE,"2024/06/14 07:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/14 07:00:00",VIC1,0,0.6,SATELLITE,"2024/06/14 07:20:24"
C,"END OF REPORT",13
