C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/15,10:30:02,0000000423113071,DEMAND,0000000423113070
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",NSW1,1124.151,0.6,SATELLITE,"2024/06/15 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",QLD1,2339.125,0.6,SATELLITE,"2024/06/15 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",QLDC,229.649,0.6,SATELLITE,"2024/06/15 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",QLDN,401.01,0.6,SATELLITE,"2024/06/15 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",QLDS,1708.465,0.6,SATELLITE,"2024/06/15 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",SA1,301.792,0.6,SATELLITE,"2024/06/15 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",TAS1,43.703,0.6,SATELLITE,"2024/06/15 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",TASN,30.181,0.6,SATELLITE,"2024/06/15 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",TASS,13.523,0.6,SATELLITE,"2024/06/15 10:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 10:00:00",VIC1,892.293,0.6,SATELLITE,"2024/06/15 10:20:21"
C,"END OF REPORT",13
