C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/13,10:00:02,0000000422882052,DEMAND,0000000422882051
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",NSW1,1611.668,0.6,SATELLITE,"2024/06/13 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",QLD1,2057.396,0.6,SATELLITE,"2024/06/13 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",QLDC,200.774,0.6,SATELLITE,"2024/06/13 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",QLDN,345.709,0.6,SATELLITE,"2024/06/13 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",QLDS,1510.913,0.6,SATELLITE,"2024/06/13 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",SA1,142.893,0.6,SATELLITE,"2024/06/13 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",TAS1,38.894,0.6,SATELLITE,"2024/06/13 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",TASN,19.505,0.6,SATELLITE,"2024/06/13 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",TASS,19.389,0.6,SATELLITE,"2024/06/13 09:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 09:30:00",VIC1,334.646,0.6,SATELLITE,"2024/06/13 09:50:23"
C,"END OF REPORT",13
