C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/27,14:30:02,0000000421020252,DEMAND,0000000421020251
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",NSW1,2227.586,0.6,SATELLITE,"2024/05/27 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",QLD1,2028.688,0.6,SATELLITE,"2024/05/27 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",QLDC,207.908,0.6,SATELLITE,"2024/05/27 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",QLDN,291.239,0.6,SATELLITE,"2024/05/27 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",QLDS,1529.542,0.6,SATELLITE,"2024/05/27 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",SA1,938.612,0.6,SATELLITE,"2024/05/27 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",TAS1,78.298,0.6,SATELLITE,"2024/05/27 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",TASN,44.106,0.6,SATELLITE,"2024/05/27 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",TASS,34.192,0.6,SATELLITE,"2024/05/27 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/27 14:00:00",VIC1,1482.271,0.6,SATELLITE,"2024/05/27 14:20:22"
C,"END OF REPORT",13
