C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/18,10:30:03,0000000423441424,DEMAND,0000000423441423
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",NSW1,2019.845,0.6,SATELLITE,"2024/06/18 10:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",QLD1,2349.796,0.6,SATELLITE,"2024/06/18 10:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",QLDC,228.957,0.6,SATELLITE,"2024/06/18 10:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",QLDN,399.735,0.6,SATELLITE,"2024/06/18 10:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",QLDS,1721.103,0.6,SATELLITE,"2024/06/18 10:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",SA1,229.947,0.6,SATELLITE,"2024/06/18 10:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",TAS1,48.831,0.6,SATELLITE,"2024/06/18 10:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",TASN,31.983,0.6,SATELLITE,"2024/06/18 10:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",TASS,16.848,0.6,SATELLITE,"2024/06/18 10:20:26"
D,ROOFTOP,ACTUAL,2,"2024/06/18 10:00:00",VIC1,830.316,0.6,SATELLITE,"2024/06/18 10:20:26"
C,"END OF REPORT",13
