C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/24,07:00:02,0000000420656349,DEMAND,0000000420656348
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",NSW1,1.44,0.6,SATELLITE,"2024/05/24 06:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",QLD1,17.267,0.6,SATELLITE,"2024/05/24 06:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",QLDC,1.907,0.6,SATELLITE,"2024/05/24 06:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",QLDN,0.415,0.6,SATELLITE,"2024/05/24 06:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",QLDS,14.945,0.6,SATELLITE,"2024/05/24 06:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",SA1,0,0.6,SATELLITE,"2024/05/24 06:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",TAS1,0,0.6,SATELLITE,"2024/05/24 06:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",TASN,0,0.6,SATELLITE,"2024/05/24 06:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",TASS,0,0.6,SATELLITE,"2024/05/24 06:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/24 06:30:00",VIC1,0,0.6,SATELLITE,"2024/05/24 06:50:22"
C,"END OF REPORT",13
