C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/06,18:00:02,0000000422134930,DEMAND,0000000422134929
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",NSW1,0.105,0.6,SATELLITE,"2024/06/06 17:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",QLD1,19.277,0.6,SATELLITE,"2024/06/06 17:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",QLDC,0.194,0.6,SATELLITE,"2024/06/06 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",QLDN,18.864,0.6,SATELLITE,"2024/06/06 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",QLDS,0.219,0.6,SATELLITE,"2024/06/06 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",SA1,43.076,0.6,SATELLITE,"2024/06/06 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",TAS1,0,0.6,SATELLITE,"2024/06/06 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",TASN,0,0.6,SATELLITE,"2024/06/06 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",TASS,0,0.6,SATELLITE,"2024/06/06 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 17:30:00",VIC1,1.099,0.6,SATELLITE,"2024/06/06 17:50:22"
C,"END OF REPORT",13
