C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/25,13:30:02,0000000420799092,DEMAND,0000000420799091
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",NSW1,2112.368,0.6,SATELLITE,"2024/05/25 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",QLD1,1846.295,0.6,SATELLITE,"2024/05/25 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",QLDC,260.315,0.6,SATELLITE,"2024/05/25 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",QLDN,369.939,0.6,SATELLITE,"2024/05/25 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",QLDS,1216.041,0.6,SATELLITE,"2024/05/25 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",SA1,1038.278,0.6,SATELLITE,"2024/05/25 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",TAS1,94.357,0.6,SATELLITE,"2024/05/25 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",TASN,51.986,0.6,SATELLITE,"2024/05/25 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",TASS,42.37,0.6,SATELLITE,"2024/05/25 13:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 13:00:00",VIC1,1517.229,0.6,SATELLITE,"2024/05/25 13:20:23"
C,"END OF REPORT",13
