C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/05,11:30:02,0000000421992666,DEMAND,0000000421992665
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",NSW1,1617.988,0.6,SATELLITE,"2024/06/05 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",QLD1,2727.195,0.6,SATELLITE,"2024/06/05 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",QLDC,220.314,0.6,SATELLITE,"2024/06/05 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",QLDN,434.353,0.6,SATELLITE,"2024/06/05 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",QLDS,2072.528,0.6,SATELLITE,"2024/06/05 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",SA1,695.023,0.6,SATELLITE,"2024/06/05 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",TAS1,75.511,0.6,SATELLITE,"2024/06/05 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",TASN,43.684,0.6,SATELLITE,"2024/06/05 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",TASS,31.827,0.6,SATELLITE,"2024/06/05 11:20:21"
D,ROOFTOP,ACTUAL,2,"2024/06/05 11:00:00",VIC1,1000.347,0.6,SATELLITE,"2024/06/05 11:20:21"
C,"END OF REPORT",13
