C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/18,08:00:03,0000000423430466,DEMAND,0000000423430465
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",NSW1,178.864,0.6,SATELLITE,"2024/06/18 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",QLD1,417.77,0.6,SATELLITE,"2024/06/18 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",QLDC,43.391,0.6,SATELLITE,"2024/06/18 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",QLDN,55.912,0.6,SATELLITE,"2024/06/18 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",QLDS,318.467,0.6,SATELLITE,"2024/06/18 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",SA1,0,0.6,SATELLITE,"2024/06/18 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",TAS1,0,0.6,SATELLITE,"2024/06/18 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",TASN,0,0.6,SATELLITE,"2024/06/18 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",TASS,0,0.6,SATELLITE,"2024/06/18 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/18 07:30:00",VIC1,2.825,0.6,SATELLITE,"2024/06/18 07:50:23"
C,"END OF REPORT",13
