C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/26,18:00:02,0000000420926104,DEMAND,0000000420926103
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",NSW1,0.417,0.6,SATELLITE,"2024/05/26 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",QLD1,21.538,0.6,SATELLITE,"2024/05/26 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",QLDC,0.497,0.6,SATELLITE,"2024/05/26 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",QLDN,20.775,0.6,SATELLITE,"2024/05/26 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",QLDS,0.267,0.6,SATELLITE,"2024/05/26 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",SA1,58.635,0.6,SATELLITE,"2024/05/26 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",TAS1,0,0.6,SATELLITE,"2024/05/26 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",TASN,0,0.6,SATELLITE,"2024/05/26 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",TASS,0,0.6,SATELLITE,"2024/05/26 17:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/26 17:30:00",VIC1,2.86,0.6,SATELLITE,"2024/05/26 17:50:22"
C,"END OF REPORT",13
