C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/09,09:00:02,0000000422421729,DEMAND,0000000422421728
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",NSW1,758.2,0.6,SATELLITE,"2024/06/09 08:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",QLD1,1306.883,0.6,SATELLITE,"2024/06/09 08:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",QLDC,129.509,0.6,SATELLITE,"2024/06/09 08:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",QLDN,208.747,0.6,SATELLITE,"2024/06/09 08:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",QLDS,968.626,0.6,SATELLITE,"2024/06/09 08:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",SA1,62.325,0.6,SATELLITE,"2024/06/09 08:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",TAS1,15.021,0.6,SATELLITE,"2024/06/09 08:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",TASN,9.513,0.6,SATELLITE,"2024/06/09 08:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",TASS,5.507,0.6,SATELLITE,"2024/06/09 08:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:30:00",VIC1,196.184,0.6,SATELLITE,"2024/06/09 08:50:27"
C,"END OF REPORT",13
