C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/05,17:00:02,0000000422022148,DEMAND,0000000422022147
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",NSW1,162.59,0.6,SATELLITE,"2024/06/05 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",QLD1,414.676,0.6,SATELLITE,"2024/06/05 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",QLDC,36.214,0.6,SATELLITE,"2024/06/05 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",QLDN,146.118,0.6,SATELLITE,"2024/06/05 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",QLDS,232.344,0.6,SATELLITE,"2024/06/05 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",SA1,281.453,0.6,SATELLITE,"2024/06/05 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",TAS1,6.135,0.6,SATELLITE,"2024/06/05 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",TASN,4.08,0.6,SATELLITE,"2024/06/05 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",TASS,2.055,0.6,SATELLITE,"2024/06/05 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/05 16:30:00",VIC1,172.708,0.6,SATELLITE,"2024/06/05 16:50:25"
C,"END OF REPORT",13
