C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/31,15:30:02,0000000421472208,DEMAND,0000000421472207
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",NSW1,684.13,0.6,SATELLITE,"2024/05/31 15:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",QLD1,1050.446,0.6,SATELLITE,"2024/05/31 15:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",QLDC,92.766,0.6,SATELLITE,"2024/05/31 15:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",QLDN,293.941,0.6,SATELLITE,"2024/05/31 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",QLDS,663.739,0.6,SATELLITE,"2024/05/31 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",SA1,181.221,0.6,SATELLITE,"2024/05/31 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",TAS1,37.206,0.6,SATELLITE,"2024/05/31 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",TASN,19.345,0.6,SATELLITE,"2024/05/31 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",TASS,17.861,0.6,SATELLITE,"2024/05/31 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/31 15:00:00",VIC1,667.078,0.6,SATELLITE,"2024/05/31 15:20:22"
C,"END OF REPORT",13
