C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/26,08:30:02,0000000420880471,DEMAND,0000000420880470
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",NSW1,670.162,0.6,SATELLITE,"2024/05/26 08:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",QLD1,948.259,0.6,SATELLITE,"2024/05/26 08:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",QLDC,99.494,0.6,SATELLITE,"2024/05/26 08:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",QLDN,125.437,0.6,SATELLITE,"2024/05/26 08:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",QLDS,723.329,0.6,SATELLITE,"2024/05/26 08:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",SA1,38.489,0.6,SATELLITE,"2024/05/26 08:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",TAS1,7.711,0.6,SATELLITE,"2024/05/26 08:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",TASN,5.151,0.6,SATELLITE,"2024/05/26 08:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",TASS,2.559,0.6,SATELLITE,"2024/05/26 08:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 08:00:00",VIC1,164.856,0.6,SATELLITE,"2024/05/26 08:20:26"
C,"END OF REPORT",13
