C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/14,16:30:02,0000000423031528,DEMAND,0000000423031527
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",NSW1,317.368,0.6,SATELLITE,"2024/06/14 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",QLD1,741.568,0.6,SATELLITE,"2024/06/14 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",QLDC,74.324,0.6,SATELLITE,"2024/06/14 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",QLDN,223.127,0.6,SATELLITE,"2024/06/14 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",QLDS,444.117,0.6,SATELLITE,"2024/06/14 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",SA1,281.036,0.6,SATELLITE,"2024/06/14 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",TAS1,14.02,0.6,SATELLITE,"2024/06/14 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",TASN,9.921,0.6,SATELLITE,"2024/06/14 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",TASS,4.1,0.6,SATELLITE,"2024/06/14 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/14 16:00:00",VIC1,314.634,0.6,SATELLITE,"2024/06/14 16:20:22"
C,"END OF REPORT",13
