C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/31,11:30:02,0000000421449702,DEMAND,0000000421449701
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",NSW1,869.337,0.6,SATELLITE,"2024/05/31 11:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",QLD1,2462.131,0.6,SATELLITE,"2024/05/31 11:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",QLDC,201.134,0.6,SATELLITE,"2024/05/31 11:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",QLDN,355.484,0.6,SATELLITE,"2024/05/31 11:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",QLDS,1905.513,0.6,SATELLITE,"2024/05/31 11:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",SA1,594.881,0.6,SATELLITE,"2024/05/31 11:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",TAS1,59.83,0.6,SATELLITE,"2024/05/31 11:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",TASN,23.711,0.6,SATELLITE,"2024/05/31 11:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",TASS,36.119,0.6,SATELLITE,"2024/05/31 11:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/31 11:00:00",VIC1,1386.012,0.6,SATELLITE,"2024/05/31 11:20:24"
C,"END OF REPORT",13
