C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/01,17:00:03,0000000421588127,DEMAND,0000000421588126
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",NSW1,154.085,0.6,SATELLITE,"2024/06/01 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",QLD1,233.473,0.6,SATELLITE,"2024/06/01 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",QLDC,19.176,0.6,SATELLITE,"2024/06/01 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",QLDN,109.533,0.6,SATELLITE,"2024/06/01 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",QLDS,104.763,0.6,SATELLITE,"2024/06/01 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",SA1,290.623,0.6,SATELLITE,"2024/06/01 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",TAS1,7.051,0.6,SATELLITE,"2024/06/01 16:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",TASN,4.741,0.6,SATELLITE,"2024/06/01 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",TASS,2.31,0.6,SATELLITE,"2024/06/01 16:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/01 16:30:00",VIC1,218.986,0.6,SATELLITE,"2024/06/01 16:50:25"
C,"END OF REPORT",13
