C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/04,14:30:02,0000000421896420,DEMAND,0000000421896419
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",NSW1,1609.498,0.6,SATELLITE,"2024/06/04 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",QLD1,2328.265,0.6,SATELLITE,"2024/06/04 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",QLDC,235.461,0.6,SATELLITE,"2024/06/04 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",QLDN,392.043,0.6,SATELLITE,"2024/06/04 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",QLDS,1700.761,0.6,SATELLITE,"2024/06/04 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",SA1,482.107,0.6,SATELLITE,"2024/06/04 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",TAS1,57.104,0.6,SATELLITE,"2024/06/04 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",TASN,34.862,0.6,SATELLITE,"2024/06/04 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",TASS,22.243,0.6,SATELLITE,"2024/06/04 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 14:00:00",VIC1,490.755,0.6,SATELLITE,"2024/06/04 14:20:23"
C,"END OF REPORT",13
