C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/30,17:00:02,0000000421366206,DEMAND,0000000421366205
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",NSW1,227.107,0.6,SATELLITE,"2024/05/30 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",QLD1,348.603,0.6,SATELLITE,"2024/05/30 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",QLDC,35.321,0.6,SATELLITE,"2024/05/30 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",QLDN,95.69,0.6,SATELLITE,"2024/05/30 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",QLDS,217.591,0.6,SATELLITE,"2024/05/30 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",SA1,281.942,0.6,SATELLITE,"2024/05/30 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",TAS1,3.496,0.6,SATELLITE,"2024/05/30 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",TASN,1.916,0.6,SATELLITE,"2024/05/30 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",TASS,1.58,0.6,SATELLITE,"2024/05/30 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 16:30:00",VIC1,90.078,0.6,SATELLITE,"2024/05/30 16:50:23"
C,"END OF REPORT",13
