C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/08,15:30:02,0000000422346129,DEMAND,0000000422346128
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",NSW1,1143.297,0.6,SATELLITE,"2024/06/08 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",QLD1,1583.386,0.6,SATELLITE,"2024/06/08 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",QLDC,166.016,0.6,SATELLITE,"2024/06/08 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",QLDN,367.127,0.6,SATELLITE,"2024/06/08 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",QLDS,1050.243,0.6,SATELLITE,"2024/06/08 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",SA1,263.66,0.6,SATELLITE,"2024/06/08 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",TAS1,47.682,0.6,SATELLITE,"2024/06/08 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",TASN,26.174,0.6,SATELLITE,"2024/06/08 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",TASS,21.507,0.6,SATELLITE,"2024/06/08 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:00:00",VIC1,472.568,0.6,SATELLITE,"2024/06/08 15:20:22"
C,"END OF REPORT",13
