C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/10,17:30:02,0000000422567096,DEMAND,0000000422567095
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",NSW1,45.288,0.6,SATELLITE,"2024/06/10 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",QLD1,141.325,0.6,SATELLITE,"2024/06/10 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",QLDC,12.674,0.6,SATELLITE,"2024/06/10 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",QLDN,81.438,0.6,SATELLITE,"2024/06/10 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",QLDS,47.213,0.6,SATELLITE,"2024/06/10 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",SA1,83.31,0.6,SATELLITE,"2024/06/10 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",TAS1,0.256,0.6,SATELLITE,"2024/06/10 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",TASN,0.256,0.6,SATELLITE,"2024/06/10 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",TASS,0,0.6,SATELLITE,"2024/06/10 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 17:00:00",VIC1,26.547,0.6,SATELLITE,"2024/06/10 17:20:23"
C,"END OF REPORT",13
