C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/30,14:30:02,0000000421353895,DEMAND,0000000421353894
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",NSW1,1868.519,0.6,SATELLITE,"2024/05/30 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",QLD1,1300.06,0.6,SATELLITE,"2024/05/30 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",QLDC,143.908,0.6,SATELLITE,"2024/05/30 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",QLDN,284.462,0.6,SATELLITE,"2024/05/30 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",QLDS,871.69,0.6,SATELLITE,"2024/05/30 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",SA1,578.66,0.6,SATELLITE,"2024/05/30 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",TAS1,37.145,0.6,SATELLITE,"2024/05/30 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",TASN,16.222,0.6,SATELLITE,"2024/05/30 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",TASS,20.923,0.6,SATELLITE,"2024/05/30 14:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/30 14:00:00",VIC1,506.371,0.6,SATELLITE,"2024/05/30 14:20:21"
C,"END OF REPORT",13
