C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/25,16:30:02,0000000420812955,DEMAND,0000000420812954
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",NSW1,578.988,0.6,SATELLITE,"2024/05/25 16:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",QLD1,703.847,0.6,SATELLITE,"2024/05/25 16:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",QLDC,78.655,0.6,SATELLITE,"2024/05/25 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",QLDN,195.722,0.6,SATELLITE,"2024/05/25 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",QLDS,429.47,0.6,SATELLITE,"2024/05/25 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",SA1,485.513,0.6,SATELLITE,"2024/05/25 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",TAS1,21.06,0.6,SATELLITE,"2024/05/25 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",TASN,13.181,0.6,SATELLITE,"2024/05/25 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",TASS,7.879,0.6,SATELLITE,"2024/05/25 16:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:00:00",VIC1,539.679,0.6,SATELLITE,"2024/05/25 16:20:22"
C,"END OF REPORT",13
