C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/11,15:30:02,0000000422669167,DEMAND,0000000422669166
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",NSW1,905.148,0.6,SATELLITE,"2024/06/11 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",QLD1,1683.228,0.6,SATELLITE,"2024/06/11 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",QLDC,163.486,0.6,SATELLITE,"2024/06/11 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",QLDN,365.838,0.6,SATELLITE,"2024/06/11 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",QLDS,1153.904,0.6,SATELLITE,"2024/06/11 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",SA1,506.271,0.6,SATELLITE,"2024/06/11 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",TAS1,28.708,0.6,SATELLITE,"2024/06/11 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",TASN,16.054,0.6,SATELLITE,"2024/06/11 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",TASS,12.654,0.6,SATELLITE,"2024/06/11 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 15:00:00",VIC1,586.435,0.6,SATELLITE,"2024/06/11 15:20:22"
C,"END OF REPORT",13
