C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/07,13:30:02,0000000422222129,DEMAND,0000000422222128
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",NSW1,1404.019,0.6,SATELLITE,"2024/06/07 13:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",QLD1,2812.847,0.6,SATELLITE,"2024/06/07 13:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",QLDC,277.101,0.6,SATELLITE,"2024/06/07 13:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",QLDN,534.852,0.6,SATELLITE,"2024/06/07 13:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",QLDS,2000.894,0.6,SATELLITE,"2024/06/07 13:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",SA1,580.857,0.6,SATELLITE,"2024/06/07 13:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",TAS1,84.607,0.6,SATELLITE,"2024/06/07 13:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",TASN,49.672,0.6,SATELLITE,"2024/06/07 13:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",TASS,34.935,0.6,SATELLITE,"2024/06/07 13:20:28"
D,ROOFTOP,ACTUAL,2,"2024/06/07 13:00:00",VIC1,1084.714,0.6,SATELLITE,"2024/06/07 13:20:28"
C,"END OF REPORT",13
